index,SXXJ number,Container,Date,Time_UTC,Latitude,Longitude,Accuracy,Active,Reverse,Sleep,Door,Mount,Motion,GForce,Tilt,Temperature,Humidity,Light,Origin,Destination
#,[No],[No],[yyyy-MM-dd],[hh:mm:ss],[deg decimal],[deg decimal],[m],[1=yes|0=no],[1=yes|0=no],[1=yes|0=no],[1=open|0=closed],[1=not mounted|0=mounted],[1=motion|0=no motion],[g],[deg],[Celsius],[%],[Lux],[],[]
16632,F,NONE,2016-04-06,17:09:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,NA,NA,NA,,
16633,F,NONE,2016-04-06,17:28:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16634,F,NONE,2016-04-06,17:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,,
16635,F,NONE,2016-04-06,17:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,NA,,
16636,F,NONE,2016-04-06,21:34:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16637,F,NONE,2016-04-06,23:09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,NA,NA,NA,,
16638,F,NONE,2016-04-06,23:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,,
16639,F,NONE,2016-04-06,23:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,NA,,
16640,F,NONE,2016-04-07,05:04:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,NA,NA,NA,,
16641,F,NONE,2016-04-07,05:06:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,NA,NA,NA,,
16642,F,NONE,2016-04-07,05:07:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16643,F,NONE,2016-04-07,05:09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,NA,NA,NA,,
16644,F,NONE,2016-04-07,05:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,,
16645,F,NONE,2016-04-07,05:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,NA,,
16646,F,NONE,2016-04-07,11:05:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16647,F,NONE,2016-04-07,11:09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,0.000,NA,NA,NA,,
16648,F,NONE,2016-04-07,11:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,,
16649,F,NONE,2016-04-07,11:47:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,NA,NA,,
16650,G,NONE,2016-04-28,18:40:45,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,,
16651,G,NONE,2016-04-28,18:46:00,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,,
16652,G,NONE,2016-04-28,18:47:17,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,,
16653,G,NONE,2016-04-28,18:47:37,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.600,64.300,NA,,
16654,G,NONE,2016-04-28,18:48:49,34.553799,113.846001,cellid,1,0,0,0,0,0,0.000,NA,19.700,63.900,NA,,
16655,G,NONE,2016-04-28,18:49:06,34.556198,113.844002,cellid-2,1,0,0,0,0,0,0.000,NA,19.700,63.800,NA,,
16656,G,NONE,2016-04-28,18:49:23,34.556198,113.844002,cellid-2,1,0,0,0,0,0,0.000,NA,19.800,63.700,NA,,
16657,G,NONE,2016-04-28,18:49:41,34.556198,113.844002,cellid-2,1,0,0,0,0,0,0.000,NA,19.800,63.600,NA,,
16658,G,NONE,2016-04-29,00:48:56,34.554001,113.847000,20,1,0,0,0,0,0,0.000,NA,18.100,68.200,NA,,
16659,G,NONE,2016-04-29,01:17:05,34.554001,113.847000,20,1,0,0,0,0,1,0.300,NA,18.800,67.800,NA,,
16660,G,NONE,2016-04-29,06:47:27,NA,NA,NA,1,0,0,0,0,0,0.000,NA,37.500,42.000,NA,,
16661,G,NONE,2016-04-29,06:48:07,34.548401,113.845001,50,1,0,0,0,0,0,0.000,NA,37.500,42.000,NA,,
16662,G,NONE,2016-04-29,06:48:32,34.548401,113.845001,50,1,0,0,0,0,0,0.000,NA,37.500,41.900,NA,,
16663,G,NONE,2016-04-29,07:29:22,NA,NA,NA,1,0,0,0,0,1,0.000,NA,38.400,40.700,NA,,
16664,G,NONE,2016-04-29,07:59:51,NA,NA,NA,1,0,0,0,0,1,0.000,NA,34.500,46.400,NA,,
16665,G,NONE,2016-04-29,08:31:53,NA,NA,NA,1,0,0,0,0,1,0.000,NA,35.000,46.800,NA,,
16666,G,NONE,2016-04-29,12:48:21,33.285999,115.374001,50,1,0,0,0,0,0,0.300,NA,22.400,68.100,NA,,
16667,G,NONE,2016-04-29,18:47:27,NA,NA,NA,1,0,0,0,0,0,0.000,NA,17.300,72.500,NA,,
16668,G,NONE,2016-04-29,18:48:07,32.446800,118.318001,50,1,0,0,0,0,0,0.000,NA,17.300,72.600,NA,,
16669,G,NONE,2016-04-29,18:48:18,32.446800,118.318001,50,1,0,0,0,0,0,0.000,NA,17.300,72.500,NA,,
16670,G,NONE,2016-04-29,18:48:43,32.446800,118.318001,50,1,0,0,0,0,0,0.000,NA,17.400,72.500,NA,,
16671,G,NONE,2016-04-29,18:49:05,32.446800,118.318001,50,1,0,0,0,0,0,0.000,NA,17.400,72.300,NA,,
16672,G,NONE,2016-04-30,00:48:09,31.333200,121.009003,30,1,0,0,0,0,0,0.000,NA,23.700,60.300,NA,,
16673,G,NONE,2016-04-30,00:53:31,31.333200,121.009003,30,1,0,0,0,0,1,0.500,NA,23.900,60.000,NA,,
16674,G,NONE,2016-04-30,01:30:01,NA,NA,NA,1,0,0,0,0,1,0.600,NA,25.800,57.200,NA,,
16675,G,NONE,2016-04-30,02:23:51,NA,NA,NA,1,0,0,0,0,1,0.000,NA,27.100,55.300,NA,,
16676,G,NONE,2016-04-30,03:03:19,NA,NA,NA,1,0,0,0,0,1,0.000,NA,26.900,56.400,NA,,
16677,G,NONE,2016-04-30,03:39:40,NA,NA,NA,1,0,0,0,0,1,0.000,NA,27.000,57.600,NA,,
16678,G,NONE,2016-04-30,04:18:38,NA,NA,NA,1,0,0,0,0,1,2.100,NA,26.100,58.600,NA,,
16679,G,NONE,2016-04-30,05:10:51,NA,NA,NA,1,0,0,0,0,1,0.000,NA,28.500,56.500,NA,,
16680,G,NONE,2016-04-30,06:47:28,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.900,43.900,NA,,
16681,G,NONE,2016-04-30,06:48:22,30.624300,122.049004,cellid,1,0,0,0,0,0,0.000,NA,33.900,44.100,NA,,
16682,G,NONE,2016-04-30,06:48:37,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,33.900,44.100,NA,,
16683,G,NONE,2016-04-30,06:48:40,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,33.900,44.100,NA,,
16684,G,NONE,2016-04-30,06:49:06,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,34.000,44.000,NA,,
16685,G,NONE,2016-04-30,06:49:24,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,34.000,44.000,NA,,
16686,G,NONE,2016-04-30,06:49:43,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,34.100,43.900,NA,,
16687,G,NONE,2016-04-30,06:50:02,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,34.100,43.900,NA,,
16688,G,NONE,2016-04-30,06:50:23,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,34.200,43.800,NA,,
16689,G,NONE,2016-04-30,12:48:55,30.610300,122.084999,20,1,0,0,0,0,0,0.000,NA,17.500,73.900,NA,,
16690,G,NONE,2016-04-30,18:47:28,NA,NA,NA,1,0,0,0,0,0,0.000,NA,17.600,70.800,NA,,
16691,G,NONE,2016-04-30,18:48:13,30.608299,122.086998,cellid,1,0,0,0,0,0,0.000,NA,17.700,70.800,NA,,
16692,G,NONE,2016-04-30,18:52:39,30.608299,122.086998,cellid,1,0,0,0,0,0,0.000,NA,18.000,69.900,NA,,
16693,G,NONE,2016-05-01,00:52:39,NA,NA,NA,1,0,0,0,0,0,0.000,NA,20.000,66.400,NA,,
16694,G,NONE,2016-05-01,06:47:28,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.400,60.300,NA,,
16695,G,NONE,2016-05-01,06:48:07,30.610800,122.085999,20,1,0,0,0,0,0,0.000,NA,26.400,60.300,NA,,
16696,G,NONE,2016-05-01,06:48:17,30.610800,122.085999,20,1,0,0,0,0,0,0.000,NA,26.400,60.300,NA,,
16697,G,NONE,2016-05-01,12:52:41,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.500,72.100,NA,,
16698,G,NONE,2016-05-01,18:47:30,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.400,70.300,NA,,
16699,G,NONE,2016-05-01,18:48:23,30.608299,122.086998,cellid,1,0,0,0,0,0,0.000,NA,19.400,70.300,NA,,
16700,G,NONE,2016-05-01,18:48:31,30.610399,122.085999,20,1,0,0,0,0,0,0.000,NA,19.400,70.200,NA,,
16701,G,NONE,2016-05-01,18:48:41,30.610399,122.085999,20,1,0,0,0,0,0,0.000,NA,19.500,70.200,NA,,
16702,G,NONE,2016-05-02,00:48:48,30.611000,122.086998,20,1,0,0,0,0,0,0.000,NA,21.100,67.600,NA,,
16703,G,NONE,2016-05-02,06:47:30,NA,NA,NA,1,0,0,0,0,0,0.000,NA,21.400,67.600,NA,,
16704,G,NONE,2016-05-02,06:48:08,30.610500,122.084999,20,1,0,0,0,0,0,0.000,NA,21.400,67.600,NA,,
16705,G,NONE,2016-05-02,06:48:19,30.610500,122.084999,20,1,0,0,0,0,0,0.000,NA,21.400,67.600,NA,,
16706,G,NONE,2016-05-02,06:48:42,30.610500,122.084999,20,1,0,0,0,0,0,0.000,NA,21.500,67.600,NA,,
16707,G,NONE,2016-05-02,06:49:01,30.610500,122.084999,20,1,0,0,0,0,0,0.000,NA,21.500,67.500,NA,,
16708,G,NONE,2016-05-02,12:48:07,30.610600,122.084999,20,1,0,0,0,0,0,0.000,NA,19.300,71.300,NA,,
16709,G,NONE,2016-05-02,18:47:31,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.700,72.600,NA,,
16710,G,NONE,2016-05-02,18:48:17,30.606300,122.087997,cellid,1,0,0,0,0,0,0.000,NA,19.700,72.500,NA,,
16711,G,NONE,2016-05-02,18:48:35,30.610001,122.084999,30,1,0,0,0,0,0,0.000,NA,19.800,72.500,NA,,
16712,G,NONE,2016-05-02,18:48:37,30.610001,122.084999,30,1,0,0,0,0,0,0.000,NA,19.800,72.500,NA,,
16713,G,NONE,2016-05-03,00:48:07,30.610500,122.084999,20,1,0,0,0,0,0,0.000,NA,19.700,69.800,NA,,
16714,G,NONE,2016-05-03,06:47:31,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.500,62.200,NA,,
16715,G,NONE,2016-05-03,06:48:21,30.617500,122.081001,cellid,1,0,0,0,0,0,0.000,NA,26.500,62.200,NA,,
16716,G,NONE,2016-05-03,06:52:42,30.617500,122.081001,cellid,1,0,0,0,0,0,0.000,NA,26.800,61.700,NA,,
16717,G,NONE,2016-05-03,12:52:42,NA,NA,NA,1,0,0,0,0,0,0.000,NA,21.600,71.700,NA,,
16718,G,NONE,2016-05-03,18:47:31,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.100,72.800,NA,,
16719,G,NONE,2016-05-03,18:48:37,30.610500,122.084999,50,1,0,0,0,0,0,0.000,NA,19.200,72.800,NA,,
16720,G,NONE,2016-05-03,18:49:13,30.610500,122.084999,50,1,0,0,0,0,0,0.000,NA,19.300,72.500,NA,,
16721,G,NONE,2016-05-04,00:48:07,30.610600,122.084999,10,1,0,0,0,0,0,0.000,NA,21.300,66.800,NA,,
16722,G,NONE,2016-05-04,02:55:45,NA,NA,NA,1,0,0,0,0,1,0.000,NA,26.000,58.200,NA,,
16723,G,NONE,2016-05-04,06:47:32,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.800,53.100,NA,,
16724,G,NONE,2016-05-04,06:48:36,30.624300,122.049004,cellid,1,0,0,0,0,0,0.000,NA,29.900,52.800,NA,,
16725,G,NONE,2016-05-04,06:48:39,30.614599,122.071999,30,1,0,0,0,0,0,0.000,NA,29.900,52.800,NA,,
16726,G,NONE,2016-05-04,06:48:43,30.614599,122.071999,30,1,0,0,0,0,0,0.000,NA,29.900,52.800,NA,,
16727,G,NONE,2016-05-04,12:49:01,30.333799,122.930000,20,1,0,0,0,0,0,0.000,NA,19.900,73.300,NA,,
16728,G,NONE,2016-05-04,18:47:33,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.800,72.100,NA,,
16729,G,NONE,2016-05-04,18:48:29,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.800,72.100,NA,,
16730,G,NONE,2016-05-04,18:48:57,29.822701,122.224998,20,1,0,0,0,0,0,0.000,NA,19.800,71.900,NA,,
16731,G,NONE,2016-05-05,00:49:24,29.774599,122.010002,30,1,0,0,0,0,0,0.000,NA,21.100,70.000,NA,,
16732,G,NONE,2016-05-05,06:47:31,NA,NA,NA,1,0,0,0,0,0,0.000,NA,23.100,64.400,NA,,
16733,G,NONE,2016-05-05,06:48:07,29.773899,122.010002,50,1,0,0,0,0,0,0.000,NA,23.100,64.400,NA,,
16734,G,NONE,2016-05-05,06:48:51,29.773899,122.010002,50,1,0,0,0,0,0,0.000,NA,23.200,64.300,NA,,
16735,G,NONE,2016-05-05,06:49:08,29.773899,122.010002,50,1,0,0,0,0,0,0.000,NA,23.300,64.200,NA,,
16736,G,NONE,2016-05-05,06:51:30,29.773899,122.010002,50,1,0,0,0,0,0,0.000,NA,23.700,63.100,NA,,
16737,G,NONE,2016-05-05,12:48:07,29.773800,122.010002,20,1,0,0,0,0,0,0.000,NA,19.700,72.900,NA,,
16738,G,NONE,2016-05-05,18:47:34,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.200,72.900,NA,,
16739,G,NONE,2016-05-05,18:48:07,29.482500,122.540001,20,1,0,0,0,0,0,0.000,NA,19.200,72.900,NA,,
16740,G,NONE,2016-05-06,00:48:25,28.344000,122.500999,20,1,0,0,0,0,0,0.000,NA,22.400,66.000,NA,,
16741,G,NONE,2016-05-06,06:47:33,NA,NA,NA,1,0,0,0,0,0,0.000,NA,24.300,63.200,NA,,
16742,G,NONE,2016-05-06,06:48:37,27.302799,121.837997,50,1,0,0,0,0,0,0.000,NA,24.400,63.100,NA,,
16743,G,NONE,2016-05-06,11:13:00,NA,NA,NA,1,0,0,0,0,1,0.000,NA,24.200,67.700,NA,,
16744,G,NONE,2016-05-06,12:49:37,26.228800,121.056999,50,1,0,0,0,0,0,0.000,NA,23.800,69.200,NA,,
16745,G,NONE,2016-05-06,18:47:34,NA,NA,NA,1,0,0,0,0,0,0.000,NA,23.600,70.300,NA,,
16746,G,NONE,2016-05-06,18:49:09,25.296101,120.313004,30,1,0,0,0,0,0,0.000,NA,23.700,70.000,NA,,
16747,G,NONE,2016-05-07,00:48:35,24.543400,119.464996,20,1,0,0,0,0,0,0.000,NA,31.000,52.700,NA,,
16748,G,NONE,2016-05-07,06:47:35,NA,NA,NA,1,0,0,0,0,0,0.000,NA,28.500,62.200,NA,,
16749,G,NONE,2016-05-07,06:49:24,23.633200,118.369003,50,1,0,0,0,0,0,0.000,NA,28.600,61.900,NA,,
16750,G,NONE,2016-05-07,12:48:33,22.869101,117.225998,20,1,0,0,0,0,0,0.000,NA,26.100,68.800,NA,,
16751,G,NONE,2016-05-07,18:47:36,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.500,68.800,NA,,
16752,G,NONE,2016-05-07,18:48:07,22.254601,116.005997,20,1,0,0,0,0,0,0.000,NA,26.500,68.800,NA,,
16753,G,NONE,2016-05-08,00:49:37,22.137600,114.648003,20,1,0,0,0,0,0,0.000,NA,32.700,54.200,NA,,
16754,G,NONE,2016-05-08,06:47:36,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.900,56.600,NA,,
16755,G,NONE,2016-05-08,06:48:39,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,32.900,56.500,NA,,
16756,G,NONE,2016-05-08,06:49:01,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.000,56.400,NA,,
16757,G,NONE,2016-05-08,06:49:29,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.000,56.300,NA,,
16758,G,NONE,2016-05-08,06:49:55,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.100,56.100,NA,,
16759,G,NONE,2016-05-08,06:50:12,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.200,56.000,NA,,
16760,G,NONE,2016-05-08,06:55:20,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.600,55.000,NA,,
16761,G,NONE,2016-05-08,06:56:13,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.600,55.000,NA,,
16762,G,NONE,2016-05-08,06:56:31,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.700,54.900,NA,,
16763,G,NONE,2016-05-08,06:56:49,22.453400,113.892998,100,1,0,0,0,0,0,0.000,NA,33.700,54.800,NA,,
16764,G,NONE,2016-05-08,12:50:19,22.452200,113.891998,20,1,0,0,0,0,0,0.000,NA,27.800,68.700,NA,,
16765,G,NONE,2016-05-08,18:47:37,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.900,70.400,NA,,
16766,G,NONE,2016-05-08,18:48:55,22.453800,113.894997,30,1,0,0,0,0,0,0.000,NA,26.900,70.300,NA,,
16767,G,NONE,2016-05-09,00:48:37,22.327299,114.128998,20,1,0,0,0,0,0,0.000,NA,28.700,66.300,NA,,
16768,G,NONE,2016-05-09,06:47:37,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.300,56.800,NA,,
16769,G,NONE,2016-05-09,06:48:38,22.328600,114.127998,50,1,0,0,0,0,0,0.000,NA,33.400,56.600,NA,,
16770,G,NONE,2016-05-09,06:48:55,22.328600,114.127998,50,1,0,0,0,0,0,0.000,NA,33.400,56.500,NA,,
16771,G,NONE,2016-05-09,12:49:29,22.225500,114.147003,30,1,0,0,0,0,0,0.000,NA,27.600,71.600,NA,,
16772,G,NONE,2016-05-09,18:47:36,NA,NA,NA,1,0,0,0,0,0,0.000,NA,27.900,70.800,NA,,
16773,G,NONE,2016-05-09,18:49:25,20.865000,114.164001,50,1,0,0,0,0,0,0.000,NA,28.000,70.600,NA,,
16774,G,NONE,2016-05-10,00:49:41,19.301399,113.780998,50,1,0,0,0,0,0,0.000,NA,31.900,60.900,NA,,
16775,G,NONE,2016-05-10,06:47:38,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.300,62.100,NA,,
16776,G,NONE,2016-05-10,06:48:07,17.766100,113.428001,20,1,0,0,0,0,0,0.000,NA,32.300,62.100,NA,,
16777,G,NONE,2016-05-10,12:50:31,16.204800,113.050003,50,1,0,0,0,0,0,0.000,NA,29.900,70.100,NA,,
16778,G,NONE,2016-05-10,18:47:38,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.200,71.400,NA,,
16779,G,NONE,2016-05-10,18:50:53,14.759700,112.422997,100,1,0,0,0,0,0,0.000,NA,29.500,70.800,NA,,
16780,G,NONE,2016-05-11,00:49:27,13.409600,111.823997,100,1,0,0,0,0,0,0.000,NA,40.800,44.500,NA,,
16781,G,NONE,2016-05-11,06:47:39,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.700,61.200,NA,,
16782,G,NONE,2016-05-11,06:48:31,11.896000,111.168999,50,1,0,0,0,0,0,0.000,NA,33.700,61.200,NA,,
16783,G,NONE,2016-05-11,12:48:37,10.397000,110.522003,20,1,0,0,0,0,0,0.000,NA,30.100,71.400,NA,,
16784,G,NONE,2016-05-11,18:47:39,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.400,72.500,NA,,
16785,G,NONE,2016-05-11,18:49:01,8.825010,109.845001,30,1,0,0,0,0,0,0.000,NA,29.500,72.300,NA,,
16786,G,NONE,2016-05-12,00:49:05,7.275350,109.024002,30,1,0,0,0,0,0,0.000,NA,40.500,46.200,NA,,
16787,G,NONE,2016-05-12,06:47:39,NA,NA,NA,1,0,0,0,0,0,0.000,NA,34.100,61.500,NA,,
16788,G,NONE,2016-05-12,06:50:20,6.109500,107.869003,50,1,0,0,0,0,0,0.000,NA,34.200,61.200,NA,,
16789,G,NONE,2016-05-12,12:49:37,4.949240,106.738998,30,1,0,0,0,0,0,0.000,NA,30.800,71.000,NA,,
16790,G,NONE,2016-05-12,18:47:41,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.100,72.100,NA,,
16791,G,NONE,2016-05-12,18:48:26,3.806920,105.616997,30,1,0,0,0,0,0,0.000,NA,30.100,72.100,NA,,
16792,G,NONE,2016-05-13,00:48:25,2.464370,104.913002,20,1,0,0,0,0,0,0.000,NA,38.100,51.500,NA,,
16793,G,NONE,2016-05-13,06:47:42,NA,NA,NA,1,0,0,0,0,0,0.000,NA,31.900,62.800,NA,,
16794,G,NONE,2016-05-13,06:48:25,1.269900,104.073997,20,1,0,0,0,0,0,0.000,NA,31.900,62.700,NA,,
16795,G,NONE,2016-05-13,06:49:56,1.269900,104.073997,20,1,0,0,0,0,0,0.000,NA,32.200,62.200,NA,,
16796,G,NONE,2016-05-13,06:50:14,1.269900,104.073997,20,1,0,0,0,0,0,0.000,NA,32.200,62.200,NA,,
16797,G,NONE,2016-05-13,06:50:33,1.269900,104.073997,20,1,0,0,0,0,0,0.000,NA,32.300,62.000,NA,,
16798,G,NONE,2016-05-13,12:48:56,1.262240,103.845001,10,1,0,0,0,0,0,0.000,NA,29.600,71.500,NA,,
16799,G,NONE,2016-05-13,18:47:42,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.100,73.200,NA,,
16800,G,NONE,2016-05-13,18:48:25,1.262110,103.845001,20,1,0,0,0,0,0,0.000,NA,29.100,73.200,NA,,
16801,G,NONE,2016-05-13,18:49:00,1.262110,103.845001,20,1,0,0,0,0,0,0.000,NA,29.200,73.000,NA,,
16802,G,NONE,2016-05-14,00:49:01,1.263300,103.844002,30,1,0,0,0,0,0,0.000,NA,30.500,69.900,NA,,
16803,G,NONE,2016-05-14,06:47:42,NA,NA,NA,1,0,0,0,0,0,0.000,NA,27.400,75.700,NA,,
16804,G,NONE,2016-05-14,06:49:01,NA,NA,NA,1,0,0,0,0,0,0.000,NA,27.400,75.600,NA,,
16805,G,NONE,2016-05-14,06:49:31,1.262380,103.845001,30,1,0,0,0,0,0,0.000,NA,27.500,75.400,NA,,
16806,G,NONE,2016-05-14,12:52:54,NA,NA,NA,1,0,0,0,0,0,0.000,NA,27.400,73.900,NA,,
16807,G,NONE,2016-05-14,18:47:42,NA,NA,NA,1,0,0,0,0,0,0.000,NA,28.700,72.700,NA,,
16808,G,NONE,2016-05-14,18:50:27,1.981490,102.217003,30,1,0,0,0,0,0,0.000,NA,29.000,72.000,NA,,
16809,G,NONE,2016-05-15,00:48:37,3.012200,100.806000,50,1,0,0,0,0,0,0.000,NA,31.000,67.500,NA,,
16810,G,NONE,2016-05-15,06:47:43,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.300,63.600,NA,,
16811,G,NONE,2016-05-15,06:48:26,4.237830,99.528397,30,1,0,0,0,0,0,0.000,NA,33.300,63.600,NA,,
16812,G,NONE,2016-05-15,12:48:38,5.437750,98.262199,30,1,0,0,0,0,0,0.000,NA,30.300,72.200,NA,,
16813,G,NONE,2016-05-15,18:47:44,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.600,73.400,NA,,
16814,G,NONE,2016-05-15,18:48:58,6.107350,96.828598,30,1,0,0,0,0,0,0.000,NA,29.700,73.300,NA,,
16815,G,NONE,2016-05-16,00:51:01,6.343600,95.107002,50,1,0,0,0,0,0,0.000,NA,30.700,71.200,NA,,
16816,G,NONE,2016-05-16,06:47:44,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.900,62.500,NA,,
16817,G,NONE,2016-05-16,06:50:01,6.275690,93.456299,100,1,0,0,0,0,0,0.000,NA,34.100,62.100,NA,,
16818,G,NONE,2016-05-16,12:52:56,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.900,71.700,NA,,
16819,G,NONE,2016-05-16,18:47:44,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.600,74.000,NA,,
16820,G,NONE,2016-05-16,18:51:59,6.157390,90.215302,20,1,0,0,0,0,0,0.000,NA,29.900,73.200,NA,,
16821,G,NONE,2016-05-17,00:52:01,6.107410,88.638496,50,1,0,0,0,0,0,0.000,NA,30.400,72.300,NA,,
16822,G,NONE,2016-05-17,06:47:45,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.700,63.200,NA,,
16823,G,NONE,2016-05-17,06:49:26,6.051380,87.086502,100,1,0,0,0,0,0,0.000,NA,33.700,63.100,NA,,
16824,G,NONE,2016-05-17,12:49:55,5.996680,85.509903,30,1,0,0,0,0,0,0.000,NA,30.300,73.100,NA,,
16825,G,NONE,2016-05-17,18:47:46,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.000,74.500,NA,,
16826,G,NONE,2016-05-17,18:48:53,5.933420,83.962997,50,1,0,0,0,0,0,0.000,NA,30.100,74.400,NA,,
16827,G,NONE,2016-05-17,18:49:39,5.933420,83.962997,50,1,0,0,0,0,1,0.000,NA,30.100,74.200,NA,,
16828,G,NONE,2016-05-18,00:49:55,5.878180,82.414497,50,1,0,0,0,0,0,0.000,NA,29.600,74.800,NA,,
16829,G,NONE,2016-05-18,06:47:46,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.500,63.700,NA,,
16830,G,NONE,2016-05-18,06:50:33,5.844890,80.827499,30,1,0,0,0,0,0,0.000,NA,33.700,63.200,NA,,
16831,G,NONE,2016-05-18,12:49:37,6.126990,79.286003,20,1,0,0,0,0,0,0.000,NA,29.000,75.300,NA,,
16832,G,NONE,2016-05-18,18:47:47,NA,NA,NA,1,0,0,0,0,0,0.000,NA,28.400,77.100,NA,,
16833,G,NONE,2016-05-18,18:49:25,6.744710,77.717598,50,1,0,0,0,0,0,0.000,NA,28.500,76.900,NA,,
16834,G,NONE,2016-05-19,00:48:53,7.376850,76.095901,20,1,0,0,0,0,0,0.000,NA,27.800,77.200,NA,,
16835,G,NONE,2016-05-19,06:47:44,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.900,64.200,NA,,
16836,G,NONE,2016-05-19,06:49:35,7.978840,74.529999,30,1,0,0,0,0,0,0.000,NA,33.000,63.900,NA,,
16837,G,NONE,2016-05-19,12:53:00,NA,NA,NA,1,0,0,0,0,0,0.000,NA,31.700,69.800,NA,,
16838,G,NONE,2016-05-19,18:47:48,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.500,74.300,NA,,
16839,G,NONE,2016-05-19,18:50:37,9.055360,71.402100,50,1,0,0,0,0,0,0.000,NA,30.700,73.800,NA,,
16840,G,NONE,2016-05-20,00:48:38,9.534210,69.836098,50,1,0,0,0,0,0,0.000,NA,30.000,75.100,NA,,
16841,G,NONE,2016-05-20,06:47:49,NA,NA,NA,1,0,0,0,0,0,0.000,NA,35.600,61.200,NA,,
16842,G,NONE,2016-05-20,06:48:38,10.004900,68.282204,20,1,0,0,0,0,0,0.000,NA,35.600,61.200,NA,,
